job_title,company_size,posted_date,year,quarter,description,years_experience_true,skill_count_true,degree_level_true,years_experience_extracted,skills_extracted,skill_count_extracted,degree_level_extracted,buzzword_count
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Snowflake, Machine Learning, Python, Salesforce, AWS, A/B Testing. Bachelor's preferred. We're looking for someone who can cross-functional collaboration, wear many hats, stakeholder management.",4,6,Bachelor's preferred,4,Python|AWS|Snowflake|A/B Testing|Machine Learning|Salesforce,6,Bachelor's preferred,3
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in dbt, Tableau, R, Excel, GCP, Salesforce, Airflow. Bachelor's preferred. We're looking for someone who can ambiguity.",5,7,Bachelor's preferred,5,Excel|Tableau|R|GCP|dbt|Airflow|Salesforce,7,Bachelor's preferred,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Spark, Git, Airflow, dbt, Statistics, GCP, Salesforce. Master's preferred. stakeholder management, wear many hats",6,7,Master's preferred,6,GCP|dbt|Airflow|Spark|Git|Statistics|Salesforce,7,Master's preferred,2
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with GCP, AWS, Looker, Salesforce, Power BI, R, SQL. Minimum 6 years experience required. Bachelor's required. Must thrive in a self-starter.",6,7,Bachelor's required,6,SQL|Power BI|R|AWS|GCP|Looker|Salesforce,7,Bachelor's required,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Python, Machine Learning, Spark, A/B Testing, SAP, Statistics, Salesforce. Master's preferred. We're looking for someone who can fast-paced environment, self-starter.",6,7,Master's preferred,6,Python|Spark|Statistics|A/B Testing|Machine Learning|Salesforce|SAP,7,Master's preferred,2
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in AWS, Azure, SAP, dbt, Salesforce, Excel. Bachelor's preferred. We're looking for someone who can scrappy.",4,6,Bachelor's preferred,4,Excel|AWS|Azure|dbt|Salesforce|SAP,6,Bachelor's preferred,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: R, AWS, Salesforce, Airflow, Power BI, Python, Excel, dbt. Bachelor's required. ownership mindset, cross-functional collaboration, wear many hats",5,8,Bachelor's required,5,Python|Excel|Power BI|R|AWS|dbt|Airflow|Salesforce,8,Bachelor's required,3
Data Analyst,startup,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Statistics, A/B Testing, SQL, Excel, Power BI, R. Minimum 6 years experience required. Bachelor's preferred. Must thrive in a cross-functional collaboration, stakeholder management.",6,6,Bachelor's preferred,6,SQL|Excel|Power BI|R|Statistics|A/B Testing,6,Bachelor's preferred,2
Data Analyst,startup,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in SQL, Tableau, Azure, dbt, Looker, Excel, SAP, Machine Learning. Bachelor's preferred. We're looking for someone who can stakeholder management.",6,8,Bachelor's preferred,6,SQL|Excel|Tableau|Azure|Looker|dbt|Machine Learning|SAP,8,Bachelor's preferred,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in AWS, SAP, Excel, Power BI, Python. Bachelor's required. We're looking for someone who can fast-paced environment, cross-functional collaboration, self-starter.",6,5,Bachelor's required,6,Python|Excel|Power BI|AWS|SAP,5,Bachelor's required,3
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Excel, SAP, Statistics, Spark, SQL. Bachelor's preferred. cross-functional collaboration",6,5,Bachelor's preferred,6,SQL|Excel|Spark|Statistics|SAP,5,Bachelor's preferred,1
Data Analyst,startup,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Looker, AWS, GCP, SAP, Statistics, Azure. Minimum 5 years experience required. Bachelor's required. Must thrive in a ambiguity, cross-functional collaboration.",5,6,Bachelor's required,5,AWS|Azure|GCP|Looker|Statistics|SAP,6,Bachelor's required,2
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 7+ years of experience. Required skills: GCP, Statistics, Snowflake, SAP, dbt, Looker, Git, SQL. Bachelor's required. ambiguity",7,8,Bachelor's required,7,SQL|GCP|Looker|Snowflake|dbt|Git|Statistics|SAP,8,Bachelor's required,1
Data Analyst,startup,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Tableau, SQL, Git, R, Statistics, dbt, AWS. Bachelor's required. wear many hats",5,7,Bachelor's required,5,SQL|Tableau|R|AWS|dbt|Git|Statistics,7,Bachelor's required,1
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Airflow, Azure, Spark, dbt, Python, Tableau, Snowflake. Bachelor's preferred. ownership mindset",6,7,Bachelor's preferred,6,Python|Tableau|Azure|Snowflake|dbt|Airflow|Spark,7,Bachelor's preferred,1
Data Analyst,startup,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Tableau, dbt, Snowflake, GCP, Python. Minimum 3 years experience required. Bachelor's preferred. Must thrive in a ambiguity, cross-functional collaboration.",3,5,Bachelor's preferred,3,Python|Tableau|GCP|Snowflake|dbt,5,Bachelor's preferred,2
Data Analyst,startup,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with SAP, AWS, dbt, R, A/B Testing, Python, GCP. Minimum 5 years experience required. None mentioned. Must thrive in a cross-functional collaboration.",5,7,None mentioned,5,Python|R|AWS|GCP|dbt|A/B Testing|SAP,7,None mentioned,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in SAP, GCP, Spark. None mentioned. We're looking for someone who can ownership mindset.",6,3,None mentioned,6,GCP|Spark|SAP,3,None mentioned,1
Data Analyst,startup,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in AWS, R, Tableau, Power BI, Snowflake, Machine Learning, SQL, Azure. Master's required. We're looking for someone who can wear many hats, high-growth, cross-functional collaboration.",6,8,Master's required,6,SQL|Tableau|Power BI|R|AWS|Azure|Snowflake|Machine Learning,8,Master's required,3
Data Analyst,startup,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with dbt, Excel, Statistics, GCP, Machine Learning, Git. Minimum 8 years experience required. Bachelor's required. Must thrive in a high-growth.",8,6,Bachelor's required,8,Excel|GCP|dbt|Git|Statistics|Machine Learning,6,Bachelor's required,1
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 7+ years of experience. Required skills: Tableau, Git, R, Airflow, Looker, Excel, Spark. Bachelor's preferred. wear many hats",7,7,Bachelor's preferred,7,Excel|Tableau|R|Looker|Airflow|Spark|Git,7,Bachelor's preferred,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 7 years of relevant experience and is proficient in A/B Testing, dbt, AWS, Spark, R, Azure. Bachelor's preferred. We're looking for someone who can ownership mindset.",7,6,Bachelor's preferred,7,R|AWS|Azure|dbt|Spark|A/B Testing,6,Bachelor's preferred,1
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Azure, A/B Testing, Excel, SAP, dbt, Git, Tableau. Master's preferred. We're looking for someone who can ambiguity, wear many hats, cross-functional collaboration.",4,7,Master's preferred,4,Excel|Tableau|Azure|dbt|Git|A/B Testing|SAP,7,Master's preferred,3
Data Analyst,startup,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in R, A/B Testing, Tableau, Python, Salesforce, Looker. Master's preferred. We're looking for someone who can high-growth, self-starter, cross-functional collaboration.",6,6,Master's preferred,6,Python|Tableau|R|Looker|A/B Testing|Salesforce,6,Master's preferred,3
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: R, Spark, Airflow, SQL, Python, Snowflake. Master's required. ambiguity",5,6,Master's required,5,SQL|Python|R|Snowflake|Airflow|Spark,6,Master's required,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Python, Salesforce, Statistics, Machine Learning, Snowflake, Airflow, AWS, Git. Minimum 5 years experience required. Master's required. Must thrive in a ambiguity, stakeholder management, fast-paced environment.",5,8,Master's required,5,Python|AWS|Snowflake|Airflow|Git|Statistics|Machine Learning|Salesforce,8,Master's required,3
Data Analyst,startup,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: R, Azure, Spark, dbt, Excel, A/B Testing. Bachelor's required. ambiguity, cross-functional collaboration, wear many hats",4,6,Bachelor's required,4,Excel|R|Azure|dbt|Spark|A/B Testing,6,Bachelor's required,3
Data Analyst,startup,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Statistics, Tableau, Power BI, Airflow, dbt, SAP, SQL. None mentioned. cross-functional collaboration, scrappy",6,7,None mentioned,6,SQL|Tableau|Power BI|dbt|Airflow|Statistics|SAP,7,None mentioned,2
Data Analyst,startup,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with SQL, Looker, GCP, R, Snowflake, A/B Testing, Airflow. Minimum 6 years experience required. None mentioned. Must thrive in a cross-functional collaboration, high-growth.",6,7,None mentioned,6,SQL|R|GCP|Looker|Snowflake|Airflow|A/B Testing,7,None mentioned,2
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 7 years of relevant experience and is proficient in Looker, Statistics, Snowflake, Excel, Machine Learning, Power BI, Tableau. Master's preferred. We're looking for someone who can stakeholder management.",7,7,Master's preferred,7,Excel|Tableau|Power BI|Looker|Snowflake|Statistics|Machine Learning,7,Master's preferred,1
Data Analyst,startup,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Airflow, Git, Spark, Salesforce, A/B Testing, Python. Master's preferred. We're looking for someone who can self-starter.",4,6,Master's preferred,4,Python|Airflow|Spark|Git|A/B Testing|Salesforce,6,Master's preferred,1
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Python, Excel, Azure, Snowflake, Salesforce. Bachelor's preferred. high-growth, cross-functional collaboration",5,5,Bachelor's preferred,5,Python|Excel|Azure|Snowflake|Salesforce,5,Bachelor's preferred,2
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: SAP, A/B Testing, Git, Looker, Spark. Bachelor's preferred. cross-functional collaboration, fast-paced environment, high-growth",5,5,Bachelor's preferred,5,Looker|Spark|Git|A/B Testing|SAP,5,Bachelor's preferred,3
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Python, Power BI, Tableau, Excel, Snowflake, Git, R. Minimum 6 years experience required. Bachelor's preferred. Must thrive in a high-growth.",6,7,Bachelor's preferred,6,Python|Excel|Tableau|Power BI|R|Snowflake|Git,7,Bachelor's preferred,1
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Git, Looker, Azure, Python, Tableau, Salesforce, Spark, SAP. Minimum 4 years experience required. Bachelor's required. Must thrive in a scrappy, cross-functional collaboration, self-starter.",4,8,Bachelor's required,4,Python|Tableau|Azure|Looker|Spark|Git|Salesforce|SAP,8,Bachelor's required,3
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 7 years of relevant experience and is proficient in Airflow, Azure, Looker, Tableau, A/B Testing, SQL, Git, Snowflake, Spark, Machine Learning. Master's preferred. We're looking for someone who can cross-functional collaboration.",7,10,Master's preferred,7,SQL|Tableau|Azure|Looker|Snowflake|Airflow|Spark|Git|A/B Testing|Machine Learning,10,Master's preferred,1
Data Analyst,startup,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Power BI, GCP, SAP, Airflow, Git, R, A/B Testing. Bachelor's preferred. We're looking for someone who can stakeholder management.",6,7,Bachelor's preferred,6,Power BI|R|GCP|Airflow|Git|A/B Testing|SAP,7,Bachelor's preferred,1
Data Analyst,startup,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Statistics, R, GCP, Power BI, Spark, Git, Looker, AWS. Bachelor's preferred. stakeholder management",5,8,Bachelor's preferred,5,Power BI|R|AWS|GCP|Looker|Spark|Git|Statistics,8,Bachelor's preferred,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Excel, Salesforce, Spark, SAP, A/B Testing, Airflow, Snowflake, SQL. Master's required. ambiguity, high-growth",6,8,Master's required,6,SQL|Excel|Snowflake|Airflow|Spark|A/B Testing|Salesforce|SAP,8,Master's required,2
Data Analyst,startup,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in SQL, AWS, Excel, Power BI, Looker, GCP. Bachelor's preferred. We're looking for someone who can cross-functional collaboration.",6,6,Bachelor's preferred,6,SQL|Excel|Power BI|AWS|GCP|Looker,6,Bachelor's preferred,1
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 8 years of relevant experience and is proficient in Looker, GCP, AWS, R, Python, dbt, SAP, Airflow, Spark. Bachelor's preferred. We're looking for someone who can high-growth, fast-paced environment, scrappy.",8,9,Bachelor's preferred,8,Python|R|AWS|GCP|Looker|dbt|Airflow|Spark|SAP,9,Bachelor's preferred,3
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with SAP, Statistics, Excel, A/B Testing, dbt, Salesforce, SQL, Snowflake. Minimum 3 years experience required. Master's required. Must thrive in a scrappy, cross-functional collaboration, stakeholder management.",3,8,Master's required,3,SQL|Excel|Snowflake|dbt|Statistics|A/B Testing|Salesforce|SAP,8,Master's required,3
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Azure, Spark, GCP, Git, dbt, Statistics. Minimum 7 years experience required. Bachelor's required. Must thrive in a wear many hats.",7,6,Bachelor's required,7,Azure|GCP|dbt|Spark|Git|Statistics,6,Bachelor's required,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Excel, A/B Testing, Airflow, Salesforce, GCP, R, SQL. Bachelor's required. fast-paced environment",5,7,Bachelor's required,5,SQL|Excel|R|GCP|Airflow|A/B Testing|Salesforce,7,Bachelor's required,1
Data Analyst,startup,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Spark, A/B Testing, Looker, Airflow, Python. Minimum 4 years experience required. Master's preferred. Must thrive in a high-growth, cross-functional collaboration, ownership mindset.",4,5,Master's preferred,4,Python|Looker|Airflow|Spark|A/B Testing,5,Master's preferred,3
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Azure, Looker, dbt, Git, Spark, Airflow. Bachelor's required. fast-paced environment",5,6,Bachelor's required,5,Azure|Looker|dbt|Airflow|Spark|Git,6,Bachelor's required,1
Data Analyst,startup,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with R, Salesforce, Machine Learning, Snowflake, Git, AWS. Minimum 5 years experience required. Bachelor's required. Must thrive in a scrappy.",5,6,Bachelor's required,5,R|AWS|Snowflake|Git|Machine Learning|Salesforce,6,Bachelor's required,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Looker, AWS, Machine Learning, Snowflake, Git. Minimum 4 years experience required. Master's required. Must thrive in a self-starter, scrappy.",4,5,Master's required,4,AWS|Looker|Snowflake|Git|Machine Learning,5,Master's required,2
Data Analyst,startup,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: dbt, A/B Testing, Machine Learning, Git, Salesforce, AWS, SQL. Master's preferred. cross-functional collaboration",5,7,Master's preferred,5,SQL|AWS|dbt|Git|A/B Testing|Machine Learning|Salesforce,7,Master's preferred,1
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Airflow, Excel, Salesforce, Spark, A/B Testing, Power BI, Machine Learning, dbt. Minimum 5 years experience required. Master's preferred. Must thrive in a fast-paced environment.",5,8,Master's preferred,5,Excel|Power BI|dbt|Airflow|Spark|A/B Testing|Machine Learning|Salesforce,8,Master's preferred,1
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Azure, Power BI, Salesforce, Machine Learning, R, SQL, Git. Minimum 7 years experience required. Master's required. Must thrive in a stakeholder management.",7,7,Master's required,7,SQL|Power BI|R|Azure|Git|Machine Learning|Salesforce,7,Master's required,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Azure, dbt, Snowflake, SQL, R, AWS, A/B Testing. Minimum 6 years experience required. Master's preferred. Must thrive in a ownership mindset.",6,7,Master's preferred,6,SQL|R|AWS|Azure|Snowflake|dbt|A/B Testing,7,Master's preferred,1
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with R, Machine Learning, A/B Testing, Looker, Power BI, Excel. Minimum 5 years experience required. Bachelor's preferred. Must thrive in a stakeholder management.",5,6,Bachelor's preferred,5,Excel|Power BI|R|Looker|A/B Testing|Machine Learning,6,Bachelor's preferred,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Spark, AWS, SAP, SQL, Python, Salesforce. Minimum 4 years experience required. Master's required. Must thrive in a scrappy, high-growth.",4,6,Master's required,4,SQL|Python|AWS|Spark|Salesforce|SAP,6,Master's required,2
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Statistics, Airflow, AWS, Spark, Machine Learning, Azure, Salesforce, Git, R. Bachelor's required. We're looking for someone who can fast-paced environment, wear many hats.",6,9,Bachelor's required,6,R|AWS|Azure|Airflow|Spark|Git|Statistics|Machine Learning|Salesforce,9,Bachelor's required,2
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with SAP, Salesforce, dbt, Excel, SQL, Snowflake. Minimum 5 years experience required. None mentioned. Must thrive in a ownership mindset.",5,6,None mentioned,5,SQL|Excel|Snowflake|dbt|Salesforce|SAP,6,None mentioned,1
Data Analyst,startup,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with R, SAP, Azure, Looker, Statistics, GCP, Airflow, Snowflake, AWS. Minimum 4 years experience required. Bachelor's required. Must thrive in a wear many hats.",4,9,Bachelor's required,4,R|AWS|Azure|GCP|Looker|Snowflake|Airflow|Statistics|SAP,9,Bachelor's required,1
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Salesforce, Spark, A/B Testing, Looker, Snowflake, Git, R. Bachelor's preferred. We're looking for someone who can self-starter.",6,7,Bachelor's preferred,6,R|Looker|Snowflake|Spark|Git|A/B Testing|Salesforce,7,Bachelor's preferred,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Airflow, Salesforce, dbt, SAP, Tableau, Python. Bachelor's preferred. We're looking for someone who can ownership mindset, ambiguity, scrappy.",5,6,Bachelor's preferred,5,Python|Tableau|dbt|Airflow|Salesforce|SAP,6,Bachelor's preferred,3
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Tableau, A/B Testing, Looker, Excel, Salesforce, Spark. Minimum 3 years experience required. Master's required. Must thrive in a ownership mindset.",3,6,Master's required,3,Excel|Tableau|Looker|Spark|A/B Testing|Salesforce,6,Master's required,1
Data Analyst,startup,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Machine Learning, SAP, Spark, Airflow, dbt, Salesforce, SQL. Master's preferred. self-starter, stakeholder management",6,7,Master's preferred,6,SQL|dbt|Airflow|Spark|Machine Learning|Salesforce|SAP,7,Master's preferred,2
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Snowflake, SAP, Tableau, A/B Testing, R. Bachelor's preferred. cross-functional collaboration, scrappy, fast-paced environment",6,5,Bachelor's preferred,6,Tableau|R|Snowflake|A/B Testing|SAP,5,Bachelor's preferred,3
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Airflow, Azure, Snowflake, SAP, Salesforce, Statistics. Bachelor's required. ownership mindset",6,6,Bachelor's required,6,Azure|Snowflake|Airflow|Statistics|Salesforce|SAP,6,Bachelor's required,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with R, AWS, Looker, Tableau, Git. Minimum 7 years experience required. Bachelor's required. Must thrive in a fast-paced environment, high-growth, cross-functional collaboration.",7,5,Bachelor's required,7,Tableau|R|AWS|Looker|Git,5,Bachelor's required,3
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Statistics, GCP, SAP, Python, Azure, Excel. Master's required. ambiguity",5,6,Master's required,5,Python|Excel|Azure|GCP|Statistics|SAP,6,Master's required,1
Data Analyst,startup,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Airflow, Snowflake, SQL, R, Power BI, Python. Bachelor's required. We're looking for someone who can cross-functional collaboration.",4,6,Bachelor's required,4,SQL|Python|Power BI|R|Snowflake|Airflow,6,Bachelor's required,1
Data Analyst,enterprise,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: dbt, SQL, Spark, AWS, Python, Machine Learning. None mentioned. cross-functional collaboration, self-starter",4,6,None mentioned,4,SQL|Python|AWS|dbt|Spark|Machine Learning,6,None mentioned,2
Data Analyst,startup,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with SAP, R, Airflow, Tableau, Looker, Git. Minimum 5 years experience required. Master's required. Must thrive in a ownership mindset, ambiguity.",5,6,Master's required,5,Tableau|R|Looker|Airflow|Git|SAP,6,Master's required,2
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in AWS, Statistics, A/B Testing, SQL, SAP, Tableau, GCP. Bachelor's preferred. We're looking for someone who can ambiguity, cross-functional collaboration.",3,7,Bachelor's preferred,3,SQL|Tableau|AWS|GCP|Statistics|A/B Testing|SAP,7,Bachelor's preferred,2
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with Machine Learning, Statistics, Power BI, Tableau. Minimum 5 years experience required. Master's required. Must thrive in a ambiguity, scrappy.",5,4,Master's required,5,Tableau|Power BI|Statistics|Machine Learning,4,Master's required,2
Data Analyst,mid-size,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with SAP, Snowflake, Power BI, Machine Learning, Tableau, AWS. Minimum 4 years experience required. Master's required. Must thrive in a scrappy, stakeholder management, ambiguity.",4,6,Master's required,4,Tableau|Power BI|AWS|Snowflake|Machine Learning|SAP,6,Master's required,3
Data Analyst,startup,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Tableau, Excel, SQL, Statistics, A/B Testing, Azure. Master's preferred. stakeholder management, ownership mindset",6,6,Master's preferred,6,SQL|Excel|Tableau|Azure|Statistics|A/B Testing,6,Master's preferred,2
Data Analyst,startup,2024-08-15,2024,2024Q3,"As a Data Analyst, you will work with R, dbt, Git, Python, Machine Learning. Minimum 5 years experience required. Bachelor's preferred. Must thrive in a scrappy.",5,5,Bachelor's preferred,5,Python|R|dbt|Git|Machine Learning,5,Bachelor's preferred,1
Data Analyst,startup,2024-08-15,2024,2024Q3,"We are looking for a Data Analyst with 6+ years of experience. Required skills: GCP, Spark, Looker, Snowflake, SAP, Tableau, dbt, AWS, R, Python. Bachelor's preferred. wear many hats",6,10,Bachelor's preferred,6,Python|Tableau|R|AWS|GCP|Looker|Snowflake|dbt|Spark|SAP,10,Bachelor's preferred,1
Data Analyst,startup,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Power BI, GCP, Looker, Machine Learning, Statistics, Python. Bachelor's preferred. We're looking for someone who can self-starter, cross-functional collaboration, fast-paced environment.",5,6,Bachelor's preferred,5,Python|Power BI|GCP|Looker|Statistics|Machine Learning,6,Bachelor's preferred,3
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with Looker, Snowflake, Excel, Statistics, Tableau. Minimum 7 years experience required. Bachelor's preferred. Must thrive in a ownership mindset.",7,5,Bachelor's preferred,7,Excel|Tableau|Looker|Snowflake|Statistics,5,Bachelor's preferred,1
Data Analyst,enterprise,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Machine Learning, R, Azure, AWS, Snowflake, Excel, Salesforce, dbt, Statistics, Tableau. Bachelor's preferred. We're looking for someone who can high-growth, ambiguity, scrappy.",6,10,Bachelor's preferred,6,Excel|Tableau|R|AWS|Azure|Snowflake|dbt|Statistics|Machine Learning|Salesforce,10,Bachelor's preferred,3
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with Excel, R, GCP, Salesforce, Power BI, A/B Testing, dbt, Python. Minimum 4 years experience required. Bachelor's required. Must thrive in a stakeholder management, wear many hats.",4,8,Bachelor's required,4,Python|Excel|Power BI|R|GCP|dbt|A/B Testing|Salesforce,8,Bachelor's required,2
Data Analyst,startup,2024-11-15,2024,2024Q4,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Looker, Snowflake, Azure, Salesforce, SQL, dbt, Power BI. Bachelor's required. We're looking for someone who can ambiguity.",6,7,Bachelor's required,6,SQL|Power BI|Azure|Looker|Snowflake|dbt|Salesforce,7,Bachelor's required,1
Data Analyst,startup,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with Machine Learning, AWS, Azure, Python, Spark, GCP, A/B Testing. Minimum 6 years experience required. Master's required. Must thrive in a scrappy.",6,7,Master's required,6,Python|AWS|Azure|GCP|Spark|A/B Testing|Machine Learning,7,Master's required,1
Data Analyst,startup,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Snowflake, Airflow, Power BI, Excel, Salesforce, R, dbt. Master's required. self-starter, wear many hats",6,7,Master's required,6,Excel|Power BI|R|Snowflake|dbt|Airflow|Salesforce,7,Master's required,2
Data Analyst,mid-size,2024-11-15,2024,2024Q4,"As a Data Analyst, you will work with Spark, Excel, Statistics. Minimum 5 years experience required. Bachelor's required. Must thrive in a ambiguity, fast-paced environment.",5,3,Bachelor's required,5,Excel|Spark|Statistics,3,Bachelor's required,2
Data Analyst,startup,2024-11-15,2024,2024Q4,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Salesforce, Excel, Azure, Tableau, Power BI, R. Bachelor's required. fast-paced environment, self-starter, high-growth",5,6,Bachelor's required,5,Excel|Tableau|Power BI|R|Azure|Salesforce,6,Bachelor's required,3
